userId,courseId,progressStatus,last_updated,modulesCompleted,has_certificate
215,175,in_progress,2023-03-06 04:23:57.000,16,0
215,175,in_progress,2024-05-20 17:17:29.000,17,0
215,175,in_progress,2024-05-25 11:05:51.000,19,0
215,175,in_progress,2024-09-19 19:35:28.000,25,0
215,175,completed,2024-09-19 19:50:57.000,28,1
215,139,in_progress,2024-08-20 20:44:05.000,16,0
215,139,in_progress,2024-08-24 01:44:58.000,18,0
215,139,in_progress,2024-09-21 04:49:49.000,21,0
215,139,in_progress,2024-10-05 18:08:09.000,26,0
215,139,completed,2024-10-06 10:50:29.000,27,1
215,300,in_progress,2023-12-09 10:49:35.000,12,0
215,300,completed,2024-06-19 09:14:36.000,13,1
216,141,in_progress,2024-04-29 12:13:05.000,5,0
216,141,in_progress,2024-06-04 12:45:42.000,9,0
216,141,in_progress,2024-10-02 11:12:22.000,17,0
216,141,in_progress,2024-10-05 11:11:32.000,20,0
216,141,in_progress,2024-10-06 13:50:18.000,22,0
217,230,completed,2024-05-30 03:02:00.000,30,1
217,207,in_progress,2024-08-30 09:32:35.000,13,0
217,207,in_progress,2024-09-20 16:36:01.000,14,0
217,207,in_progress,2024-10-02 17:45:26.000,17,0
217,207,completed,2024-10-03 05:12:40.000,18,1
217,206,in_progress,2024-07-31 04:20:43.000,2,0
217,206,in_progress,2024-09-13 12:40:23.000,6,0
217,206,in_progress,2024-09-14 20:22:23.000,16,0
217,206,completed,2024-10-05 08:19:40.000,17,1
218,148,in_progress,2024-02-14 04:43:19.000,12,0
218,148,in_progress,2024-07-24 19:23:38.000,18,0
218,148,completed,2024-09-19 03:21:17.000,21,1
219,340,in_progress,2024-07-19 09:30:33.000,8,0
219,340,in_progress,2024-09-12 15:09:34.000,11,0
219,340,in_progress,2024-09-26 08:10:52.000,12,0
219,340,in_progress,2024-10-03 20:08:30.000,13,0
219,340,completed,2024-10-04 03:38:51.000,14,1
219,148,in_progress,2023-09-30 01:32:50.000,9,0
219,148,in_progress,2024-05-19 21:06:53.000,12,0
219,148,in_progress,2024-06-16 18:21:17.000,16,0
219,148,in_progress,2024-06-17 17:54:53.000,20,0
219,148,completed,2024-07-15 20:54:23.000,21,1
220,226,in_progress,2024-09-25 10:25:50.000,3,0
220,226,in_progress,2024-09-26 03:14:06.000,8,0
220,226,completed,2024-10-02 15:17:07.000,9,1
220,136,in_progress,2024-08-09 02:06:05.000,13,0
220,136,completed,2024-09-19 10:22:02.000,14,1
221,6,in_progress,2024-04-11 09:11:12.000,7,0
221,6,in_progress,2024-09-20 10:08:31.000,9,0
221,6,in_progress,2024-09-22 14:35:56.000,14,0
221,6,completed,2024-10-05 22:51:24.000,15,1
221,275,in_progress,2024-08-07 21:59:43.000,9,0
221,275,in_progress,2024-09-01 11:46:33.000,12,0
221,275,in_progress,2024-09-26 14:04:46.000,19,0
221,275,completed,2024-09-27 09:33:14.000,21,1
222,240,in_progress,2024-05-31 01:31:02.000,16,0
222,240,in_progress,2024-08-20 14:34:51.000,23,0
222,240,completed,2024-10-06 22:21:37.000,24,1
222,86,in_progress,2023-11-09 13:41:54.000,12,0
222,86,in_progress,2023-11-26 03:54:17.000,14,0
222,86,in_progress,2024-01-05 02:34:03.000,16,0
222,86,completed,2024-05-11 21:22:19.000,17,1
222,314,in_progress,2024-04-22 07:15:11.000,4,0
222,314,in_progress,2024-06-22 21:07:55.000,6,0
222,314,in_progress,2024-09-03 06:11:32.000,24,0
222,314,completed,2024-09-14 05:34:49.000,25,1
223,390,in_progress,2023-11-17 08:01:51.000,8,0
223,390,in_progress,2024-02-16 01:17:08.000,10,0
223,390,in_progress,2024-09-18 22:47:54.000,11,0
223,390,in_progress,2024-09-25 21:38:34.000,12,0
223,390,completed,2024-09-26 21:32:53.000,15,1
223,94,in_progress,2024-03-10 15:48:45.000,0,0
223,94,in_progress,2024-07-19 14:31:25.000,5,0
223,94,completed,2024-10-02 16:50:08.000,6,1
224,208,in_progress,2024-10-05 06:41:59.000,0,0
224,208,in_progress,2024-10-07 04:39:04.000,8,0
224,208,in_progress,2024-10-07 08:55:17.000,13,0
224,208,completed,2024-10-07 08:58:03.000,14,1
224,10,in_progress,2024-05-02 07:32:15.000,7,0
224,10,in_progress,2024-08-01 23:34:29.000,15,0
224,10,in_progress,2024-09-06 20:44:08.000,21,0
224,10,in_progress,2024-09-10 17:11:39.000,22,0
224,10,in_progress,2024-09-13 17:15:42.000,23,0
225,389,completed,2024-10-05 16:20:07.000,10,1
225,93,in_progress,2024-09-29 13:20:05.000,12,0
225,93,in_progress,2024-10-04 09:23:19.000,14,0
225,93,in_progress,2024-10-06 21:58:12.000,19,0
225,93,in_progress,2024-10-07 03:42:59.000,21,0
225,93,completed,2024-10-07 04:15:11.000,25,1
225,353,in_progress,2024-10-04 06:57:35.000,0,0
225,353,in_progress,2024-10-05 03:11:28.000,1,0
225,353,in_progress,2024-10-07 00:45:08.000,4,0
225,353,completed,2024-10-07 06:07:28.000,6,1
227,334,in_progress,2024-01-12 01:57:20.000,6,0
227,334,completed,2024-10-05 20:17:12.000,8,1
227,367,in_progress,2022-11-25 02:59:53.000,5,0
227,367,in_progress,2023-01-16 07:55:31.000,9,0
227,367,completed,2024-06-14 18:45:52.000,10,1
227,114,in_progress,2024-05-27 12:04:45.000,4,0
227,114,in_progress,2024-09-04 13:33:02.000,9,0
227,114,in_progress,2024-09-27 13:40:21.000,13,0
227,114,completed,2024-10-05 16:15:09.000,15,1
228,56,in_progress,2024-09-16 00:55:56.000,13,0
228,56,in_progress,2024-09-26 08:51:25.000,15,0
228,56,in_progress,2024-09-28 21:10:36.000,17,0
228,56,in_progress,2024-10-07 07:58:24.000,21,0
228,56,completed,2024-10-07 08:13:48.000,25,1
228,13,completed,2024-10-06 19:34:56.000,27,1
228,102,in_progress,2024-10-01 10:05:55.000,6,0
228,102,in_progress,2024-10-03 19:51:58.000,7,0
228,102,in_progress,2024-10-06 11:29:00.000,12,0
228,102,in_progress,2024-10-06 19:34:20.000,14,0
228,102,in_progress,2024-10-06 21:06:02.000,16,0
229,205,in_progress,2024-04-29 04:02:40.000,19,0
229,205,in_progress,2024-07-10 12:52:56.000,23,0
229,205,in_progress,2024-09-30 10:42:13.000,25,0
229,205,completed,2024-10-03 23:58:15.000,26,1
229,210,in_progress,2024-05-20 22:43:27.000,9,0
229,210,in_progress,2024-09-12 12:42:24.000,11,0
229,210,completed,2024-10-04 13:06:50.000,13,1
229,176,in_progress,2024-07-09 12:03:45.000,4,0
229,176,in_progress,2024-09-05 09:26:54.000,5,0
229,176,completed,2024-09-28 21:10:21.000,6,1
230,374,in_progress,2024-03-23 21:52:34.000,16,0
230,374,in_progress,2024-04-12 18:37:18.000,19,0
230,374,in_progress,2024-07-07 19:31:56.000,20,0
230,374,in_progress,2024-09-14 13:18:39.000,23,0
230,374,completed,2024-09-18 18:38:57.000,30,1
230,394,in_progress,2024-09-05 02:37:55.000,9,0
230,394,in_progress,2024-09-22 02:09:18.000,10,0
230,394,in_progress,2024-10-07 08:43:22.000,12,0
230,394,in_progress,2024-10-07 08:48:50.000,13,0
230,394,in_progress,2024-10-07 08:51:36.000,18,0
231,175,in_progress,2024-05-02 08:00:20.000,22,0
231,175,in_progress,2024-06-11 07:44:53.000,23,0
231,175,in_progress,2024-09-29 19:16:23.000,26,0
231,175,in_progress,2024-10-04 12:39:54.000,27,0
231,175,completed,2024-10-04 20:48:52.000,28,1
231,200,in_progress,2023-12-09 00:44:04.000,10,0
231,200,in_progress,2024-04-26 13:26:38.000,12,0
231,200,in_progress,2024-10-07 00:17:35.000,22,0
231,200,completed,2024-10-07 05:03:41.000,23,1
231,288,in_progress,2024-08-09 21:26:36.000,14,0
231,288,in_progress,2024-09-15 05:55:15.000,18,0
231,288,completed,2024-10-06 12:31:17.000,21,1
232,238,in_progress,2024-05-06 04:54:38.000,9,0
232,238,completed,2024-09-27 15:50:51.000,15,1
232,179,in_progress,2023-10-11 07:50:35.000,19,0
232,179,completed,2024-07-10 20:05:48.000,25,1
232,192,in_progress,2024-05-24 07:57:03.000,8,0
232,192,in_progress,2024-07-22 03:41:37.000,12,0
232,192,completed,2024-08-24 10:22:32.000,13,1
234,355,in_progress,2024-08-22 00:24:00.000,1,0
234,355,in_progress,2024-10-04 20:24:21.000,4,0
234,355,in_progress,2024-10-05 21:16:04.000,5,0
234,355,completed,2024-10-06 14:17:53.000,6,1
235,47,in_progress,2024-08-19 18:42:39.000,0,0
235,47,in_progress,2024-09-29 10:06:16.000,2,0
235,47,in_progress,2024-09-29 17:16:04.000,7,0
235,47,in_progress,2024-10-01 08:44:44.000,9,0
235,47,completed,2024-10-03 19:03:36.000,11,1
236,384,in_progress,2024-03-21 15:28:16.000,7,0
236,384,completed,2024-07-04 21:06:31.000,9,1
238,272,in_progress,2024-07-17 03:55:59.000,3,0
238,272,in_progress,2024-08-18 13:14:07.000,5,0
238,272,completed,2024-08-29 00:41:45.000,10,1
238,292,in_progress,2024-07-19 01:25:07.000,0,0
238,292,in_progress,2024-08-21 22:10:34.000,2,0
238,292,completed,2024-10-06 17:06:57.000,11,1
238,170,in_progress,2023-10-18 17:35:15.000,0,0
238,170,in_progress,2024-02-05 13:47:12.000,16,0
238,170,in_progress,2024-04-11 23:26:41.000,26,0
238,170,completed,2024-10-02 01:21:43.000,28,1
239,131,in_progress,2024-08-07 16:32:13.000,9,0
239,131,in_progress,2024-08-15 15:17:52.000,11,0
239,131,in_progress,2024-10-04 09:50:19.000,16,0
239,131,in_progress,2024-10-05 20:10:36.000,19,0
239,131,completed,2024-10-06 10:12:01.000,21,1
239,12,in_progress,2024-09-08 13:45:43.000,21,0
239,12,completed,2024-10-06 02:26:19.000,28,1
239,392,in_progress,2024-08-07 01:05:19.000,3,0
239,392,in_progress,2024-09-17 19:15:54.000,5,0
239,392,completed,2024-09-18 04:17:14.000,6,1
241,306,in_progress,2024-10-07 08:40:36.000,5,0
241,306,in_progress,2024-10-07 08:50:16.000,8,0
241,306,in_progress,2024-10-07 08:55:17.000,9,0
241,306,in_progress,2024-10-07 08:58:59.000,10,0
241,306,in_progress,2024-10-07 08:59:02.000,11,0
241,66,in_progress,2024-10-06 21:39:00.000,3,0
241,66,in_progress,2024-10-07 06:51:45.000,5,0
241,66,completed,2024-10-07 08:26:51.000,15,1
243,60,in_progress,2024-07-22 10:45:32.000,18,0
243,60,in_progress,2024-08-05 19:37:40.000,22,0
243,60,in_progress,2024-10-04 16:08:11.000,26,0
243,60,in_progress,2024-10-06 11:06:25.000,27,0
243,60,completed,2024-10-07 06:25:05.000,28,1
243,266,in_progress,2024-04-18 07:55:02.000,1,0
243,266,completed,2024-07-25 18:10:53.000,5,1
244,45,in_progress,2024-05-26 17:33:49.000,0,0
244,45,in_progress,2024-08-18 18:58:39.000,1,0
244,45,in_progress,2024-09-12 20:22:38.000,22,0
244,45,completed,2024-09-14 07:12:53.000,24,1
244,268,in_progress,2023-11-08 12:26:47.000,16,0
244,268,in_progress,2023-12-16 11:29:42.000,22,0
244,268,in_progress,2023-12-30 07:41:32.000,29,0
244,268,completed,2024-09-18 00:19:53.000,30,1
245,132,in_progress,2023-11-23 06:14:17.000,2,0
245,132,in_progress,2024-04-12 02:26:47.000,27,0
245,132,completed,2024-06-07 23:05:20.000,28,1
245,391,in_progress,2024-09-27 06:27:26.000,1,0
245,391,in_progress,2024-10-01 19:09:30.000,8,0
245,391,in_progress,2024-10-03 17:49:46.000,23,0
245,391,completed,2024-10-06 01:22:06.000,28,1
247,12,in_progress,2024-09-15 08:14:08.000,14,0
247,12,in_progress,2024-10-07 08:57:21.000,17,0
247,12,in_progress,2024-10-07 08:58:50.000,21,0
247,12,completed,2024-10-07 08:59:08.000,28,1
248,211,in_progress,2023-10-15 08:16:13.000,0,0
248,211,in_progress,2023-10-19 18:52:01.000,18,0
248,211,in_progress,2024-07-03 05:22:36.000,26,0
248,211,in_progress,2024-07-10 23:32:59.000,27,0
248,211,in_progress,2024-09-05 14:00:18.000,28,0
248,122,in_progress,2024-08-25 00:00:19.000,1,0
248,122,in_progress,2024-09-10 12:39:02.000,7,0
248,122,in_progress,2024-10-04 11:53:36.000,11,0
248,122,completed,2024-10-04 19:42:11.000,14,1
248,192,in_progress,2024-01-05 07:23:45.000,11,0
248,192,completed,2024-03-05 02:25:55.000,13,1
249,122,in_progress,2023-05-20 11:53:42.000,0,0
249,122,in_progress,2023-09-17 17:31:52.000,2,0
249,122,completed,2023-10-15 10:46:13.000,14,1
251,51,in_progress,2024-09-16 16:46:34.000,26,0
251,51,in_progress,2024-10-04 14:37:23.000,28,0
251,51,completed,2024-10-05 11:19:13.000,29,1
251,289,in_progress,2024-09-09 21:51:46.000,1,0
251,289,in_progress,2024-09-28 05:34:18.000,14,0
251,289,in_progress,2024-10-06 01:17:42.000,15,0
251,289,in_progress,2024-10-06 13:37:51.000,16,0
251,289,completed,2024-10-06 20:52:39.000,17,1
252,296,in_progress,2024-08-21 10:50:50.000,0,0
252,296,in_progress,2024-09-11 21:55:11.000,10,0
252,296,in_progress,2024-09-27 07:24:37.000,12,0
252,296,in_progress,2024-10-02 00:40:49.000,14,0
252,296,in_progress,2024-10-06 01:49:27.000,15,0
252,149,in_progress,2024-08-22 22:01:25.000,1,0
252,149,in_progress,2024-09-05 10:11:53.000,5,0
252,149,in_progress,2024-09-12 06:03:43.000,15,0
252,149,completed,2024-10-04 09:40:27.000,16,1
254,121,in_progress,2024-07-09 12:39:15.000,4,0
254,121,in_progress,2024-09-20 11:13:45.000,9,0
254,121,completed,2024-09-21 05:31:00.000,11,1
254,123,in_progress,2024-05-13 03:24:28.000,1,0
254,123,completed,2024-06-23 09:19:40.000,11,1
254,303,in_progress,2024-08-26 19:51:52.000,8,0
254,303,completed,2024-09-14 23:03:13.000,28,1
255,184,in_progress,2024-08-05 13:21:35.000,1,0
255,184,in_progress,2024-08-17 00:39:48.000,3,0
255,184,in_progress,2024-09-21 14:34:40.000,8,0
255,184,completed,2024-09-22 05:56:12.000,10,1
255,24,in_progress,2024-09-11 13:16:16.000,10,0
255,24,in_progress,2024-10-01 10:25:07.000,15,0
255,24,in_progress,2024-10-07 03:47:46.000,18,0
255,24,in_progress,2024-10-07 05:26:24.000,19,0
255,24,completed,2024-10-07 08:35:13.000,27,1
257,60,in_progress,2024-06-16 03:02:59.000,14,0
257,60,in_progress,2024-06-23 05:28:36.000,25,0
257,60,in_progress,2024-09-25 02:48:23.000,26,0
257,60,completed,2024-10-01 05:57:00.000,28,1
258,43,in_progress,2024-06-19 07:48:48.000,12,0
258,43,completed,2024-09-07 02:22:35.000,20,1
259,318,in_progress,2024-09-26 19:53:55.000,3,0
259,318,completed,2024-09-27 12:50:27.000,23,1
259,122,in_progress,2023-07-15 01:35:51.000,4,0
259,122,in_progress,2023-11-28 19:56:34.000,12,0
259,122,in_progress,2024-06-04 20:19:31.000,13,0
259,122,completed,2024-08-16 21:07:50.000,14,1
259,96,in_progress,2024-09-17 20:54:52.000,3,0
259,96,completed,2024-10-06 06:27:49.000,10,1
260,230,in_progress,2024-09-17 13:35:00.000,0,0
260,230,in_progress,2024-10-04 22:10:51.000,11,0
260,230,in_progress,2024-10-04 22:56:30.000,25,0
260,230,in_progress,2024-10-05 18:48:22.000,29,0
260,230,completed,2024-10-05 19:52:32.000,30,1
260,218,in_progress,2024-08-24 03:37:16.000,3,0
260,218,in_progress,2024-09-17 12:24:40.000,5,0
260,218,completed,2024-10-05 10:22:41.000,7,1
261,320,in_progress,2024-08-11 12:04:54.000,0,0
261,320,in_progress,2024-08-31 01:34:23.000,3,0
261,320,in_progress,2024-10-04 17:38:26.000,4,0
261,320,in_progress,2024-10-07 01:28:11.000,5,0
261,320,in_progress,2024-10-07 08:16:05.000,8,0
261,279,in_progress,2024-02-24 16:42:28.000,12,0
261,279,in_progress,2024-09-23 13:23:37.000,16,0
261,279,completed,2024-09-27 00:44:32.000,24,1
261,39,in_progress,2024-03-18 11:33:14.000,16,0
261,39,in_progress,2024-09-12 02:26:50.000,17,0
261,39,completed,2024-09-16 07:21:13.000,18,1
262,224,in_progress,2024-09-28 08:32:18.000,1,0
262,224,in_progress,2024-09-30 13:09:07.000,12,0
262,224,completed,2024-09-30 19:00:27.000,13,1
262,262,in_progress,2024-09-29 14:45:30.000,21,0
262,262,in_progress,2024-09-30 01:05:59.000,24,0
262,262,completed,2024-10-02 14:56:39.000,27,1
263,44,in_progress,2024-02-03 21:55:29.000,4,0
263,44,completed,2024-08-03 19:39:42.000,5,1
265,157,in_progress,2024-04-19 14:22:27.000,7,0
265,157,in_progress,2024-07-22 20:00:41.000,13,0
265,157,completed,2024-09-06 22:27:50.000,21,1
265,349,in_progress,2023-03-25 19:04:59.000,4,0
265,349,completed,2024-04-30 00:16:16.000,5,1
266,254,in_progress,2024-02-06 13:25:51.000,24,0
266,254,completed,2024-07-18 18:59:00.000,26,1
267,272,in_progress,2024-08-30 14:17:46.000,7,0
267,272,completed,2024-09-24 04:10:36.000,10,1
269,226,in_progress,2024-09-21 13:32:42.000,3,0
269,226,completed,2024-09-25 06:01:27.000,9,1
269,352,in_progress,2024-09-02 23:01:35.000,12,0
269,352,in_progress,2024-09-15 09:45:59.000,16,0
269,352,completed,2024-09-18 05:21:05.000,19,1
269,199,in_progress,2024-09-25 03:41:57.000,2,0
269,199,in_progress,2024-10-02 15:21:32.000,8,0
269,199,in_progress,2024-10-03 12:59:55.000,11,0
269,199,completed,2024-10-03 14:19:10.000,12,1
270,49,in_progress,2023-05-21 04:22:10.000,10,0
270,49,in_progress,2023-11-14 08:49:54.000,27,0
270,49,in_progress,2024-02-14 05:07:54.000,29,0
270,49,completed,2024-03-27 03:09:26.000,30,1
270,191,completed,2024-08-18 02:21:02.000,5,1
271,392,in_progress,2024-09-22 11:49:06.000,0,0
271,392,in_progress,2024-09-24 13:25:36.000,2,0
271,392,in_progress,2024-10-02 00:19:19.000,4,0
271,392,completed,2024-10-06 14:33:40.000,6,1
271,60,in_progress,2023-10-18 08:31:48.000,18,0
271,60,in_progress,2024-04-23 22:40:16.000,25,0
271,60,completed,2024-07-06 00:49:40.000,28,1
271,202,in_progress,2024-01-02 09:17:38.000,3,0
271,202,in_progress,2024-07-16 14:12:30.000,5,0
271,202,completed,2024-08-13 07:55:12.000,6,1
272,380,in_progress,2024-08-15 22:27:06.000,1,0
272,380,in_progress,2024-09-08 16:17:06.000,2,0
272,380,in_progress,2024-09-11 17:57:27.000,5,0
272,380,in_progress,2024-09-17 23:20:04.000,6,0
272,380,completed,2024-10-06 16:56:36.000,8,1
272,334,in_progress,2024-06-28 06:09:48.000,6,0
272,334,in_progress,2024-09-15 16:45:16.000,7,0
272,334,completed,2024-09-28 22:02:20.000,8,1
273,269,in_progress,2024-04-25 06:14:45.000,11,0
273,269,in_progress,2024-06-27 13:47:48.000,23,0
273,269,completed,2024-07-26 10:00:47.000,25,1
273,128,in_progress,2024-10-03 12:56:46.000,3,0
273,128,in_progress,2024-10-03 22:28:09.000,16,0
273,128,in_progress,2024-10-04 07:25:45.000,17,0
273,128,completed,2024-10-04 14:52:17.000,18,1
273,336,in_progress,2024-09-21 22:51:02.000,6,0
273,336,in_progress,2024-09-22 03:35:51.000,9,0
273,336,in_progress,2024-10-06 09:01:23.000,10,0
273,336,in_progress,2024-10-06 21:45:51.000,11,0
273,336,completed,2024-10-06 22:01:52.000,12,1
274,185,in_progress,2024-09-13 23:14:47.000,16,0
274,185,in_progress,2024-10-01 16:48:15.000,26,0
274,185,completed,2024-10-05 10:48:08.000,29,1
274,46,in_progress,2024-02-19 19:24:34.000,8,0
274,46,in_progress,2024-03-05 00:39:15.000,11,0
274,46,completed,2024-06-24 21:18:25.000,13,1
275,345,in_progress,2024-08-21 06:43:42.000,5,0
275,345,in_progress,2024-10-01 17:59:47.000,6,0
275,345,completed,2024-10-02 06:47:25.000,7,1
275,55,in_progress,2024-09-07 05:04:07.000,6,0
275,55,in_progress,2024-09-17 02:51:55.000,7,0
275,55,completed,2024-10-03 20:34:42.000,8,1
275,225,in_progress,2024-09-07 11:55:23.000,7,0
275,225,in_progress,2024-09-16 17:54:33.000,13,0
275,225,completed,2024-09-21 00:33:57.000,27,1
276,58,in_progress,2024-07-28 15:05:07.000,12,0
276,58,in_progress,2024-08-15 00:51:20.000,16,0
276,58,completed,2024-08-20 11:49:34.000,17,1
278,264,in_progress,2024-05-12 11:37:51.000,13,0
278,264,in_progress,2024-06-10 17:41:34.000,20,0
278,264,in_progress,2024-09-27 01:21:54.000,25,0
278,264,completed,2024-09-29 06:48:29.000,28,1
278,99,in_progress,2024-07-18 02:33:56.000,7,0
278,99,completed,2024-07-26 14:05:37.000,10,1
278,361,in_progress,2024-06-24 19:38:11.000,21,0
278,361,completed,2024-07-24 18:59:55.000,22,1
279,216,in_progress,2024-08-25 05:58:31.000,5,0
279,216,in_progress,2024-10-03 19:47:25.000,6,0
279,216,completed,2024-10-05 13:43:35.000,7,1
280,166,in_progress,2024-06-27 06:01:39.000,9,0
280,166,in_progress,2024-09-10 10:10:39.000,12,0
280,166,in_progress,2024-09-15 08:32:44.000,13,0
280,166,in_progress,2024-09-19 11:35:52.000,14,0
280,166,completed,2024-09-26 03:00:16.000,15,1
280,234,in_progress,2023-12-23 22:33:06.000,7,0
280,234,in_progress,2024-01-01 15:33:51.000,12,0
280,234,in_progress,2024-03-16 20:35:52.000,14,0
280,234,completed,2024-07-06 22:06:03.000,15,1
280,299,in_progress,2024-09-16 01:34:02.000,4,0
280,299,in_progress,2024-09-20 13:55:58.000,6,0
280,299,in_progress,2024-09-22 10:13:21.000,19,0
280,299,in_progress,2024-10-07 01:10:53.000,22,0
280,299,in_progress,2024-10-07 01:56:34.000,23,0
281,66,in_progress,2024-09-14 13:16:10.000,9,0
281,66,in_progress,2024-09-16 03:05:19.000,13,0
281,66,in_progress,2024-09-20 02:47:12.000,14,0
281,66,completed,2024-09-27 21:27:23.000,15,1
283,155,in_progress,2024-09-04 10:15:33.000,22,0
283,155,in_progress,2024-09-23 03:18:44.000,25,0
283,155,completed,2024-10-06 19:46:16.000,26,1
283,170,in_progress,2024-09-12 01:58:04.000,26,0
283,170,in_progress,2024-09-26 02:47:36.000,27,0
283,170,completed,2024-10-03 05:19:23.000,28,1
284,265,in_progress,2024-07-31 11:22:51.000,21,0
284,265,in_progress,2024-09-06 03:16:41.000,24,0
284,265,completed,2024-09-15 02:12:18.000,26,1
286,99,in_progress,2024-08-01 02:09:21.000,7,0
286,99,in_progress,2024-09-15 21:40:27.000,8,0
286,99,in_progress,2024-10-07 04:48:09.000,9,0
286,99,completed,2024-10-07 05:26:00.000,10,1
288,379,in_progress,2023-10-11 22:18:20.000,6,0
288,379,in_progress,2024-03-06 10:24:36.000,12,0
288,379,in_progress,2024-07-29 16:04:35.000,13,0
288,379,completed,2024-08-31 05:05:21.000,17,1
289,147,in_progress,2024-09-28 06:54:30.000,1,0
289,147,in_progress,2024-10-04 15:05:20.000,3,0
289,147,in_progress,2024-10-05 00:34:50.000,4,0
289,147,in_progress,2024-10-06 01:51:20.000,6,0
289,147,completed,2024-10-07 05:07:45.000,8,1
289,383,in_progress,2023-12-30 15:17:05.000,8,0
289,383,in_progress,2024-07-02 10:50:38.000,11,0
289,383,completed,2024-08-08 01:07:56.000,15,1
289,251,in_progress,2024-09-23 04:37:30.000,11,0
289,251,in_progress,2024-09-30 14:43:29.000,13,0
289,251,in_progress,2024-10-02 17:10:43.000,14,0
289,251,completed,2024-10-02 19:20:49.000,15,1
290,194,in_progress,2024-02-20 18:37:01.000,29,0
290,194,completed,2024-03-03 19:09:04.000,30,1
290,266,completed,2024-03-01 10:00:12.000,5,1
290,242,in_progress,2024-07-25 23:10:23.000,21,0
290,242,in_progress,2024-09-27 19:52:30.000,22,0
290,242,in_progress,2024-10-04 15:53:38.000,23,0
290,242,in_progress,2024-10-06 13:54:52.000,25,0
290,242,completed,2024-10-06 22:58:56.000,26,1
291,215,in_progress,2024-09-28 13:54:54.000,14,0
291,215,in_progress,2024-10-02 10:13:34.000,27,0
291,215,completed,2024-10-03 10:25:04.000,28,1
291,130,in_progress,2024-09-14 18:15:28.000,10,0
291,130,completed,2024-09-28 13:30:35.000,11,1
292,340,in_progress,2024-07-21 23:36:22.000,11,0
292,340,in_progress,2024-08-12 19:47:13.000,12,0
292,340,in_progress,2024-08-27 07:51:20.000,13,0
292,340,completed,2024-09-18 22:32:28.000,14,1
293,369,in_progress,2024-09-29 18:28:39.000,8,0
293,369,in_progress,2024-10-05 11:30:11.000,9,0
293,369,in_progress,2024-10-06 08:28:01.000,23,0
293,369,completed,2024-10-06 10:14:01.000,26,1
294,249,in_progress,2024-10-04 21:45:17.000,12,0
294,249,in_progress,2024-10-05 15:10:30.000,21,0
294,249,in_progress,2024-10-07 04:31:46.000,23,0
294,249,completed,2024-10-07 06:25:24.000,24,1
294,100,in_progress,2024-04-11 21:02:37.000,1,0
294,100,in_progress,2024-09-07 03:44:16.000,10,0
294,100,in_progress,2024-09-13 16:10:09.000,14,0
294,100,completed,2024-09-29 09:34:09.000,15,1
295,283,in_progress,2024-09-26 21:38:34.000,5,0
295,283,in_progress,2024-10-06 11:47:48.000,8,0
295,283,completed,2024-10-07 04:19:34.000,10,1
295,75,in_progress,2024-04-02 06:14:21.000,9,0
295,75,in_progress,2024-04-20 05:43:56.000,21,0
295,75,in_progress,2024-09-08 10:33:25.000,24,0
295,75,in_progress,2024-09-28 06:11:46.000,26,0
295,75,completed,2024-09-30 09:13:35.000,28,1
295,80,in_progress,2024-10-04 04:43:04.000,21,0
295,80,in_progress,2024-10-05 08:02:08.000,23,0
295,80,completed,2024-10-05 17:28:30.000,24,1
297,11,completed,2024-07-24 09:49:53.000,10,1
297,389,in_progress,2024-09-11 22:16:18.000,6,0
297,389,completed,2024-10-04 14:02:55.000,10,1
298,236,in_progress,2024-07-20 15:50:54.000,6,0
298,236,in_progress,2024-09-25 14:29:46.000,10,0
298,236,in_progress,2024-09-28 14:06:45.000,18,0
298,236,in_progress,2024-10-05 06:59:14.000,19,0
298,236,in_progress,2024-10-06 13:53:39.000,25,0
298,126,in_progress,2024-08-30 11:24:15.000,6,0
298,126,in_progress,2024-09-03 21:03:52.000,11,0
298,126,in_progress,2024-09-15 03:34:59.000,14,0
298,126,in_progress,2024-09-17 07:04:59.000,16,0
298,126,in_progress,2024-09-29 16:37:33.000,17,0
299,387,in_progress,2024-05-26 23:04:30.000,3,0
299,387,in_progress,2024-06-06 04:53:28.000,5,0
299,387,completed,2024-10-01 19:30:09.000,7,1
299,32,in_progress,2024-07-29 11:01:31.000,4,0
299,32,in_progress,2024-08-27 14:30:04.000,5,0
299,32,completed,2024-10-01 23:42:23.000,9,1
299,385,in_progress,2024-02-21 12:48:23.000,2,0
299,385,in_progress,2024-04-20 06:28:57.000,25,0
299,385,completed,2024-05-24 07:46:24.000,26,1
300,55,in_progress,2024-05-18 07:29:52.000,4,0
300,55,completed,2024-06-25 20:12:42.000,8,1
300,208,in_progress,2024-09-28 09:18:27.000,6,0
300,208,in_progress,2024-10-03 16:53:35.000,12,0
300,208,in_progress,2024-10-04 02:32:41.000,13,0
300,208,completed,2024-10-04 12:55:44.000,14,1
301,37,in_progress,2024-09-08 06:29:13.000,2,0
301,37,in_progress,2024-09-24 09:20:28.000,6,0
301,37,in_progress,2024-10-02 04:39:11.000,12,0
301,37,in_progress,2024-10-05 14:16:59.000,14,0
301,37,in_progress,2024-10-07 04:59:42.000,17,0
301,216,in_progress,2024-09-06 02:16:06.000,4,0
301,216,in_progress,2024-09-28 21:07:11.000,6,0
301,216,completed,2024-10-03 00:26:30.000,7,1
302,376,in_progress,2024-10-04 10:35:53.000,0,0
